source,target,string_source_id,string_target_id,score,source_db
KCNA10,KCNA1,9606.ENSP00000358786,9606.ENSP00000371985,0.728,STRING
PTGFR,AKR1C3,9606.ENSP00000359793,9606.ENSP00000369927,0.728,STRING
ATP1B2,ABCG8,9606.ENSP00000250111,9606.ENSP00000272286,0.728,STRING
TNFRSF8,CD8A,9606.ENSP00000263932,9606.ENSP00000386559,0.728,STRING
ATP1B2,ABCG5,9606.ENSP00000250111,9606.ENSP00000384513,0.728,STRING
CCR2,AGT,9606.ENSP00000292301,9606.ENSP00000355627,0.728,STRING
CYP11B1,KCNJ5,9606.ENSP00000292427,9606.ENSP00000433295,0.728,STRING
MSH2,ERBB2,9606.ENSP00000233146,9606.ENSP00000269571,0.728,STRING
ERBB3,ANGPT1,9606.ENSP00000267101,9606.ENSP00000428340,0.728,STRING
PAX8,RET,9606.ENSP00000263334,9606.ENSP00000347942,0.728,STRING
PIK3CA,BRCA1,9606.ENSP00000263967,9606.ENSP00000418960,0.728,STRING
IL13,MYD88,9606.ENSP00000304915,9606.ENSP00000498321,0.728,STRING
CXCL8,PTGFR,9606.ENSP00000306512,9606.ENSP00000359793,0.728,STRING
CACNG3,FKBP1A,9606.ENSP00000005284,9606.ENSP00000383003,0.728,STRING
KDR,CXCL8,9606.ENSP00000263923,9606.ENSP00000306512,0.728,STRING
FGF23,CASR,9606.ENSP00000237837,9606.ENSP00000420194,0.728,STRING
MPO,TLR4,9606.ENSP00000225275,9606.ENSP00000363089,0.728,STRING
LRRK2,HIF1A,9606.ENSP00000298910,9606.ENSP00000437955,0.728,STRING
RUNX1,WT1,9606.ENSP00000300305,9606.ENSP00000368370,0.728,STRING
STK11,NF1,9606.ENSP00000324856,9606.ENSP00000351015,0.728,STRING
BCL2,FAS,9606.ENSP00000381185,9606.ENSP00000498466,0.728,STRING
IL5,CSF3R,9606.ENSP00000231454,9606.ENSP00000362195,0.728,STRING
IL1B,NGF,9606.ENSP00000263341,9606.ENSP00000358525,0.728,STRING
ATP1B3,ABCG5,9606.ENSP00000286371,9606.ENSP00000384513,0.728,STRING
TP53,STAT5B,9606.ENSP00000269305,9606.ENSP00000293328,0.728,STRING
ABCG8,ATP1B3,9606.ENSP00000272286,9606.ENSP00000286371,0.728,STRING
CD4,SRC,9606.ENSP00000011653,9606.ENSP00000362680,0.728,STRING
SMARCA4,EWSR1,9606.ENSP00000343896,9606.ENSP00000400142,0.728,STRING
BRCA2,MUTYH,9606.ENSP00000369497,9606.ENSP00000500891,0.728,STRING
CNTNAP1,SCN8A,9606.ENSP00000264638,9606.ENSP00000346534,0.728,STRING
PDGFRA,IDH1,9606.ENSP00000257290,9606.ENSP00000390265,0.727,STRING
PLAT,INS,9606.ENSP00000220809,9606.ENSP00000380432,0.727,STRING
COL1A2,PTK2,9606.ENSP00000297268,9606.ENSP00000341189,0.727,STRING
STAT3,TLR7,9606.ENSP00000264657,9606.ENSP00000370034,0.727,STRING
SOX2,HESX1,9606.ENSP00000323588,9606.ENSP00000498190,0.727,STRING
CD79A,CD3D,9606.ENSP00000221972,9606.ENSP00000300692,0.727,STRING
RANBP2,NPM1,9606.ENSP00000283195,9606.ENSP00000296930,0.727,STRING
FLNC,SRC,9606.ENSP00000327145,9606.ENSP00000362680,0.727,STRING
AHR,RB1,9606.ENSP00000242057,9606.ENSP00000267163,0.727,STRING
KCNQ1,RYR2,9606.ENSP00000155840,9606.ENSP00000355533,0.727,STRING
STAT5B,NPM1,9606.ENSP00000293328,9606.ENSP00000296930,0.727,STRING
PDE1B,GUCY1A2,9606.ENSP00000243052,9606.ENSP00000282249,0.727,STRING
NR3C1,ADRB2,9606.ENSP00000231509,9606.ENSP00000305372,0.727,STRING
HIF1A,PSMC3,9606.ENSP00000437955,9606.ENSP00000481029,0.727,STRING
CD38,TP53,9606.ENSP00000226279,9606.ENSP00000269305,0.727,STRING
CD38,OXTR,9606.ENSP00000226279,9606.ENSP00000324270,0.727,STRING
ITGA2B,KIT,9606.ENSP00000262407,9606.ENSP00000288135,0.727,STRING
PIK3CA,CAV1,9606.ENSP00000263967,9606.ENSP00000339191,0.727,STRING
TGFB1,FLT1,9606.ENSP00000221930,9606.ENSP00000282397,0.727,STRING
IDH2,ATRX,9606.ENSP00000331897,9606.ENSP00000362441,0.727,STRING
LMNA,TTN,9606.ENSP00000357283,9606.ENSP00000467141,0.727,STRING
CACNA1C,OXTR,9606.ENSP00000266376,9606.ENSP00000324270,0.727,STRING
ERG,KCNH6,9606.ENSP00000414150,9606.ENSP00000463533,0.727,STRING
INS,CTNNB1,9606.ENSP00000380432,9606.ENSP00000495360,0.727,STRING
LHCGR,ESR2,9606.ENSP00000294954,9606.ENSP00000343925,0.727,STRING
ITGB2,TNF,9606.ENSP00000380948,9606.ENSP00000398698,0.727,STRING
BCHE,APP,9606.ENSP00000264381,9606.ENSP00000284981,0.727,STRING
KIT,CD8A,9606.ENSP00000288135,9606.ENSP00000386559,0.727,STRING
MEN1,MYC,9606.ENSP00000337088,9606.ENSP00000478887,0.727,STRING
KCNQ2,CACNB4,9606.ENSP00000352035,9606.ENSP00000438949,0.727,STRING
APP,LRP1B,9606.ENSP00000284981,9606.ENSP00000374135,0.727,STRING
PALB2,PTEN,9606.ENSP00000261584,9606.ENSP00000361021,0.727,STRING
IL1RL1,IL7R,9606.ENSP00000233954,9606.ENSP00000306157,0.727,STRING
RHOA,MYC,9606.ENSP00000400175,9606.ENSP00000478887,0.727,STRING
PDGFRB,ITGB3,9606.ENSP00000261799,9606.ENSP00000452786,0.727,STRING
PIK3CD,FGFR2,9606.ENSP00000366563,9606.ENSP00000410294,0.727,STRING
CSF3R,SETBP1,9606.ENSP00000362195,9606.ENSP00000497406,0.727,STRING
FLG,DSP,9606.ENSP00000357789,9606.ENSP00000369129,0.727,STRING
HDAC10,EP300,9606.ENSP00000216271,9606.ENSP00000263253,0.726,STRING
GRIK5,GRIN2B,9606.ENSP00000301218,9606.ENSP00000477455,0.726,STRING
IL13,TGFA,9606.ENSP00000304915,9606.ENSP00000404131,0.726,STRING
SCN1A,CACNA1G,9606.ENSP00000303540,9606.ENSP00000352011,0.726,STRING
KL,INS,9606.ENSP00000369442,9606.ENSP00000380432,0.726,STRING
NFKB1,BRCA1,9606.ENSP00000226574,9606.ENSP00000418960,0.726,STRING
IL18,CCR5,9606.ENSP00000280357,9606.ENSP00000292303,0.726,STRING
EGFR,PRKCE,9606.ENSP00000275493,9606.ENSP00000306124,0.726,STRING
EGFR,TSLP,9606.ENSP00000275493,9606.ENSP00000339804,0.726,STRING
CHUK,NOTCH1,9606.ENSP00000359424,9606.ENSP00000498587,0.726,STRING
PARP1,PTEN,9606.ENSP00000355759,9606.ENSP00000361021,0.726,STRING
CXCL8,IRAK1,9606.ENSP00000306512,9606.ENSP00000358997,0.726,STRING
H3-3A,IDH1,9606.ENSP00000355780,9606.ENSP00000390265,0.726,STRING
EPHA4,EPHA7,9606.ENSP00000281821,9606.ENSP00000358309,0.726,STRING
CHRNA1,CHRNA2,9606.ENSP00000261007,9606.ENSP00000385026,0.726,STRING
INSR,BDNF,9606.ENSP00000303830,9606.ENSP00000414303,0.726,STRING
TEK,IL6,9606.ENSP00000369375,9606.ENSP00000385675,0.726,STRING
BLK,TNFAIP3,9606.ENSP00000259089,9606.ENSP00000481570,0.726,STRING
SLC6A4,HTR3A,9606.ENSP00000261707,9606.ENSP00000347754,0.726,STRING
SCN8A,GABRG2,9606.ENSP00000346534,9606.ENSP00000410732,0.726,STRING
CSF3R,CSF2RB,9606.ENSP00000362195,9606.ENSP00000384053,0.726,STRING
CYP3A5,P2RY12,9606.ENSP00000222982,9606.ENSP00000307259,0.726,STRING
TRPM8,NGF,9606.ENSP00000323926,9606.ENSP00000358525,0.726,STRING
TLR9,CHUK,9606.ENSP00000353874,9606.ENSP00000359424,0.726,STRING
DES,DSP,9606.ENSP00000363071,9606.ENSP00000369129,0.726,STRING
HDAC1,BDNF,9606.ENSP00000362649,9606.ENSP00000414303,0.726,STRING
SYK,ITK,9606.ENSP00000364898,9606.ENSP00000398655,0.726,STRING
CD4,TNFSF11,9606.ENSP00000011653,9606.ENSP00000381775,0.726,STRING
LRP6,HNF4A,9606.ENSP00000261349,9606.ENSP00000312987,0.726,STRING
EPOR,IL10,9606.ENSP00000222139,9606.ENSP00000412237,0.726,STRING
PDE6B,ENPP1,9606.ENSP00000420295,9606.ENSP00000498074,0.726,STRING
MSH2,NF1,9606.ENSP00000233146,9606.ENSP00000351015,0.726,STRING
GATA2,KMT2A,9606.ENSP00000345681,9606.ENSP00000436786,0.726,STRING
CACNA1C,KCND2,9606.ENSP00000266376,9606.ENSP00000333496,0.726,STRING
NDUFS3,NDUFA4L2,9606.ENSP00000263774,9606.ENSP00000377411,0.726,STRING
PIK3CA,TYK2,9606.ENSP00000263967,9606.ENSP00000431885,0.726,STRING
FGFR4,ANGPT2,9606.ENSP00000292408,9606.ENSP00000314897,0.726,STRING
PDE6A,ENPP1,9606.ENSP00000255266,9606.ENSP00000498074,0.726,STRING
TP53,ERBB4,9606.ENSP00000269305,9606.ENSP00000342235,0.726,STRING
NDUFB7,NDUFA4L2,9606.ENSP00000215565,9606.ENSP00000377411,0.726,STRING
SMAD2,SHH,9606.ENSP00000262160,9606.ENSP00000297261,0.726,STRING
STAT3,RUNX1,9606.ENSP00000264657,9606.ENSP00000300305,0.726,STRING
IFNG,IL1R1,9606.ENSP00000229135,9606.ENSP00000386380,0.726,STRING
PTEN,RHOA,9606.ENSP00000361021,9606.ENSP00000400175,0.726,STRING
CD19,PRDM1,9606.ENSP00000313419,9606.ENSP00000358092,0.726,STRING
CD19,TNFSF13B,9606.ENSP00000313419,9606.ENSP00000365048,0.726,STRING
STAT5B,LEP,9606.ENSP00000293328,9606.ENSP00000312652,0.726,STRING
HDAC6,RHOA,9606.ENSP00000365804,9606.ENSP00000400175,0.726,STRING
STAT3,CD19,9606.ENSP00000264657,9606.ENSP00000313419,0.726,STRING
PLK4,AURKB,9606.ENSP00000270861,9606.ENSP00000313950,0.726,STRING
FLT4,PIK3CD,9606.ENSP00000261937,9606.ENSP00000366563,0.726,STRING
TNFRSF8,NOTCH1,9606.ENSP00000263932,9606.ENSP00000498587,0.726,STRING
MSH6,ARID1A,9606.ENSP00000234420,9606.ENSP00000320485,0.726,STRING
PDGFRB,STAT5B,9606.ENSP00000261799,9606.ENSP00000293328,0.726,STRING
NR3C1,SERPINA6,9606.ENSP00000231509,9606.ENSP00000342850,0.726,STRING
CACNA1F,FKBP1A,9606.ENSP00000365441,9606.ENSP00000383003,0.725,STRING
CEBPA,LPL,9606.ENSP00000427514,9606.ENSP00000497642,0.725,STRING
ERBB3,PDGFB,9606.ENSP00000267101,9606.ENSP00000330382,0.725,STRING
CDK4,CALM3,9606.ENSP00000257904,9606.ENSP00000291295,0.725,STRING
TNFRSF8,ERBB2,9606.ENSP00000263932,9606.ENSP00000269571,0.725,STRING
RPS27A,PARP1,9606.ENSP00000272317,9606.ENSP00000355759,0.725,STRING
KCNJ11,FTO,9606.ENSP00000345708,9606.ENSP00000418823,0.725,STRING
CCR2,CTLA4,9606.ENSP00000292301,9606.ENSP00000497102,0.725,STRING
KLKB1,F10,9606.ENSP00000264690,9606.ENSP00000364709,0.725,STRING
TXK,LYN,9606.ENSP00000264316,9606.ENSP00000428924,0.725,STRING
TLR4,GDF5,9606.ENSP00000363089,9606.ENSP00000363492,0.725,STRING
FLT3,CDKN2A,9606.ENSP00000241453,9606.ENSP00000418915,0.725,STRING
SMAD4,SRC,9606.ENSP00000341551,9606.ENSP00000362680,0.725,STRING
RIPK1,TLR7,9606.ENSP00000259808,9606.ENSP00000370034,0.725,STRING
U2AF1,EZH2,9606.ENSP00000291552,9606.ENSP00000320147,0.725,STRING
SEM1,DLX5,9606.ENSP00000481021,9606.ENSP00000498116,0.725,STRING
HTR2B,HTR1B,9606.ENSP00000258400,9606.ENSP00000358963,0.725,STRING
HTR7,HTR3A,9606.ENSP00000337949,9606.ENSP00000347754,0.725,STRING
APOA1,HNF4A,9606.ENSP00000236850,9606.ENSP00000312987,0.725,STRING
NFKB1,HRAS,9606.ENSP00000226574,9606.ENSP00000407586,0.725,STRING
STAT3,TSLP,9606.ENSP00000264657,9606.ENSP00000339804,0.725,STRING
ERBB4,PGF,9606.ENSP00000342235,9606.ENSP00000451040,0.725,STRING
F5,F11,9606.ENSP00000356771,9606.ENSP00000384957,0.725,STRING
CRP,IL6R,9606.ENSP00000255030,9606.ENSP00000357470,0.725,STRING
AGT,AVPR1B,9606.ENSP00000355627,9606.ENSP00000356094,0.725,STRING
GABRA6,GABRB1,9606.ENSP00000274545,9606.ENSP00000295454,0.725,STRING
SLC47A1,SLC22A3,9606.ENSP00000270570,9606.ENSP00000275300,0.725,STRING
WFS1,KCNJ11,9606.ENSP00000226760,9606.ENSP00000345708,0.725,STRING
IL12B,IL10,9606.ENSP00000231228,9606.ENSP00000412237,0.725,STRING
IL4,ALB,9606.ENSP00000231449,9606.ENSP00000295897,0.725,STRING
ANGPT2,FGFR3,9606.ENSP00000314897,9606.ENSP00000339824,0.725,STRING
APP,CAV1,9606.ENSP00000284981,9606.ENSP00000339191,0.725,STRING
ERBB2,MTOR,9606.ENSP00000269571,9606.ENSP00000354558,0.725,STRING
SMAD2,HDAC4,9606.ENSP00000262160,9606.ENSP00000264606,0.725,STRING
PALB2,PARP1,9606.ENSP00000261584,9606.ENSP00000355759,0.725,STRING
BARD1,ATR,9606.ENSP00000260947,9606.ENSP00000343741,0.725,STRING
EPHA2,EPHB6,9606.ENSP00000351209,9606.ENSP00000481994,0.725,STRING
RPS27A,PSMB10,9606.ENSP00000272317,9606.ENSP00000351314,0.725,STRING
CDKN1B,JAK2,9606.ENSP00000228872,9606.ENSP00000371067,0.725,STRING
C5,PLG,9606.ENSP00000223642,9606.ENSP00000308938,0.725,STRING
SHH,BDNF,9606.ENSP00000297261,9606.ENSP00000414303,0.725,STRING
CASP8,IFIH1,9606.ENSP00000351273,9606.ENSP00000497271,0.725,STRING
RPS27A,BRCA1,9606.ENSP00000272317,9606.ENSP00000418960,0.725,STRING
TTR,F2,9606.ENSP00000237014,9606.ENSP00000308541,0.724,STRING
SMAD4,MMP9,9606.ENSP00000341551,9606.ENSP00000361405,0.724,STRING
TOP1,BRCA1,9606.ENSP00000354522,9606.ENSP00000418960,0.724,STRING
TOP2B,PARP1,9606.ENSP00000264331,9606.ENSP00000355759,0.724,STRING
IFNG,ACE2,9606.ENSP00000229135,9606.ENSP00000389326,0.724,STRING
REN,NOS3,9606.ENSP00000272190,9606.ENSP00000297494,0.724,STRING
ANGPT2,EPHA2,9606.ENSP00000314897,9606.ENSP00000351209,0.724,STRING
EP300,STAT4,9606.ENSP00000263253,9606.ENSP00000351255,0.724,STRING
AURKB,POLD1,9606.ENSP00000313950,9606.ENSP00000472445,0.724,STRING
GRIN3A,CACNG5,9606.ENSP00000355155,9606.ENSP00000436836,0.724,STRING
PTK2,COL4A2,9606.ENSP00000341189,9606.ENSP00000353654,0.724,STRING
IL12A,IL23R,9606.ENSP00000303231,9606.ENSP00000321345,0.724,STRING
FOXA1,HDAC1,9606.ENSP00000250448,9606.ENSP00000362649,0.724,STRING
GABRA6,GABRA2,9606.ENSP00000274545,9606.ENSP00000427603,0.724,STRING
LAMA5,COL4A2,9606.ENSP00000252999,9606.ENSP00000353654,0.724,STRING
RB1,POLA1,9606.ENSP00000267163,9606.ENSP00000368358,0.724,STRING
APOE,EP300,9606.ENSP00000252486,9606.ENSP00000263253,0.724,STRING
MAPK3,IL17A,9606.ENSP00000263025,9606.ENSP00000497968,0.724,STRING
FGFR2,NOTCH1,9606.ENSP00000410294,9606.ENSP00000498587,0.724,STRING
TP53,GATA3,9606.ENSP00000269305,9606.ENSP00000368632,0.724,STRING
IL7R,FYN,9606.ENSP00000306157,9606.ENSP00000346671,0.724,STRING
MMP1,TNF,9606.ENSP00000322788,9606.ENSP00000398698,0.724,STRING
LMNA,DSP,9606.ENSP00000357283,9606.ENSP00000369129,0.724,STRING
CACNG8,HTR3A,9606.ENSP00000270458,9606.ENSP00000347754,0.724,STRING
IL4R,IL17A,9606.ENSP00000379111,9606.ENSP00000497968,0.724,STRING
MAPK1,ABL1,9606.ENSP00000215832,9606.ENSP00000361423,0.724,STRING
MSH2,BRAF,9606.ENSP00000233146,9606.ENSP00000419060,0.724,STRING
KCNC3,CACNA1A,9606.ENSP00000434241,9606.ENSP00000489829,0.724,STRING
ATP13A2,MAPT,9606.ENSP00000327214,9606.ENSP00000340820,0.724,STRING
TLR9,FPR1,9606.ENSP00000353874,9606.ENSP00000471493,0.724,STRING
CCND1,PARP1,9606.ENSP00000227507,9606.ENSP00000355759,0.724,STRING
EPAS1,ESR1,9606.ENSP00000263734,9606.ENSP00000405330,0.724,STRING
MTNR1B,TCF7L2,9606.ENSP00000257068,9606.ENSP00000486891,0.724,STRING
FGFR4,PIK3CB,9606.ENSP00000292408,9606.ENSP00000501150,0.724,STRING
CSK,STAT3,9606.ENSP00000220003,9606.ENSP00000264657,0.724,STRING
TLR4,BCL2,9606.ENSP00000363089,9606.ENSP00000381185,0.724,STRING
CD38,BCL2,9606.ENSP00000226279,9606.ENSP00000381185,0.724,STRING
CDH1,SMAD3,9606.ENSP00000261769,9606.ENSP00000332973,0.724,STRING
KIT,LCK,9606.ENSP00000288135,9606.ENSP00000477713,0.724,STRING
RUNX2,NFATC1,9606.ENSP00000360493,9606.ENSP00000389377,0.724,STRING
KMT2C,MEN1,9606.ENSP00000262189,9606.ENSP00000337088,0.724,STRING
ACE,XDH,9606.ENSP00000290866,9606.ENSP00000368727,0.724,STRING
RUNX2,WWOX,9606.ENSP00000360493,9606.ENSP00000457230,0.724,STRING
COL1A1,COL18A1,9606.ENSP00000225964,9606.ENSP00000352798,0.724,STRING
CUL4A,CDKN1A,9606.ENSP00000364589,9606.ENSP00000384849,0.724,STRING
RELB,CARD11,9606.ENSP00000221452,9606.ENSP00000380150,0.724,STRING
KCNK2,SPTBN4,9606.ENSP00000394033,9606.ENSP00000469242,0.723,STRING
KRAS,CDH1,9606.ENSP00000256078,9606.ENSP00000261769,0.723,STRING
POLD3,BRCA1,9606.ENSP00000263681,9606.ENSP00000418960,0.723,STRING
CACNG4,FKBP1A,9606.ENSP00000262138,9606.ENSP00000383003,0.723,STRING
GSK3B,FYN,9606.ENSP00000324806,9606.ENSP00000346671,0.723,STRING
CASP8,CARD11,9606.ENSP00000351273,9606.ENSP00000380150,0.723,STRING
PDE1B,NPR1,9606.ENSP00000243052,9606.ENSP00000357669,0.723,STRING
PAX5,GATA3,9606.ENSP00000350844,9606.ENSP00000368632,0.723,STRING
TP53,RPS19,9606.ENSP00000269305,9606.ENSP00000470972,0.723,STRING
TP53,TUBB,9606.ENSP00000269305,9606.ENSP00000339001,0.723,STRING
EPHA6,EPHB1,9606.ENSP00000374323,9606.ENSP00000381097,0.723,STRING
HTR3A,CACNG5,9606.ENSP00000347754,9606.ENSP00000436836,0.723,STRING
TNFRSF1A,TNFSF11,9606.ENSP00000162749,9606.ENSP00000381775,0.723,STRING
FGFR4,PDGFB,9606.ENSP00000292408,9606.ENSP00000330382,0.723,STRING
CDKN2A,NOTCH1,9606.ENSP00000418915,9606.ENSP00000498587,0.723,STRING
STAT5B,HCK,9606.ENSP00000293328,9606.ENSP00000365012,0.723,STRING
PIK3CA,HCK,9606.ENSP00000263967,9606.ENSP00000365012,0.723,STRING
PLAT,CRP,9606.ENSP00000220809,9606.ENSP00000255030,0.723,STRING
KDR,MYC,9606.ENSP00000263923,9606.ENSP00000478887,0.723,STRING
CACNG1,FKBP1A,9606.ENSP00000226021,9606.ENSP00000383003,0.723,STRING
ATM,NOTCH1,9606.ENSP00000278616,9606.ENSP00000498587,0.723,STRING
IRAK1,IL6,9606.ENSP00000358997,9606.ENSP00000385675,0.723,STRING
SOCS1,IGF1R,9606.ENSP00000496577,9606.ENSP00000497069,0.723,STRING
CACNG2,FKBP1A,9606.ENSP00000300105,9606.ENSP00000383003,0.723,STRING
SLC22A1,ABCB1,9606.ENSP00000355930,9606.ENSP00000478255,0.723,STRING
AURKA,CDKN2A,9606.ENSP00000216911,9606.ENSP00000418915,0.723,STRING
BRCA2,ESR1,9606.ENSP00000369497,9606.ENSP00000405330,0.723,STRING
NPC1L1,PCSK9,9606.ENSP00000289547,9606.ENSP00000303208,0.723,STRING
